,sentences
580,"방송 초반 빤 스런 을 예상하는 청자도 많았으나, 후반으로 진행할 수록 안정감을 찾으며 일취 월장한 모습을 보여주었다."
581,2019년 DLC 출시 소식을 듣고 이 역시 이어서 플레이 계획 중 .CLOP: 2019년 1월 14일 방송. 수 많은 스트리머를 절망에 빠뜨린 사탄의 게임이다.
582,"이미 명성이 자자한 상태였기 때문에 플레이 계획 자체가 없었지만, 라디오방송 중 ' 며칠씩 켠 왕할 정도로 진짜 어려운가?"
583,' 하면서 언급한 것이 비극의 시작. 한 판만 해보겠다고
584,시작한 것이 하루 방송시간의 대부분을 채우고 말았다.
585,"원래 그런 게임이 긴 하지만 결국 골인 지점 근처도 구경하지 못하고 황급히 종료. 트수들이 계속 켠 왕을 요구했지만 유사한 게임류 ( 리 아의 고리, 골 핑 오버 잇) 에 고통 받은 경험이 많아서 인지 넘어가지 않았다."
586,"영상 카트 라이더: 2019년 1월 22일, 카트 라이더의 현실을 전혀 모른 채 추억만으로 도전했으나 카트 고인물 트수들의 빈틈없는 막자에 멘 붕, 역대 급 샷 건을 보여줬다."
587,현재 트게 더 게임 리스트 중 유일하게 타이틀 뒤에 ㅡㅡ 이 붙어 있는 기념비적인 작품. 이후 챗창에서 카트 언급하면 밴 하겠다고..
588,"영상 마이너 울트라 어드벤처: 2019년 1월 26일 밤 시작, 하필이면 생일 처음을 똥겜을 하며 맞이하는 비극이 벌어진다."
589,[36] 수 시간에 걸쳐 끈기 있게 트라이했으나 당연한 것처럼 클리어 실패. 이후 이 게임의 BGM은 훌륭한 테러 도네
590,소스로 재활용된다.
591,영상 멍! 멍! 멍!: 2019년 2월 2일 방송. 유기 견을 소재로 한 쯔꾸 르 게임이다.
592,"힐링 게임이라는 주제로 가져왔지만 유기 견이 소재라는 점에서부터 그게 가능할 리가.. 스트 리머 본인이 오랜 시간 개를 키웠던 경험도 있어 과 몰입, 완전히 넋 놓고 통곡하는 모습을 보이고 말았다.. 영상 One Hand Clapping: 2019년 2월 4일 방송. 여러 스트 리머들이 앞서 선보인, 목소리 키를 이용해 조종하는 게임이다."
593,"음치 탈출, 절대 음감 인증을 목표로 플레이했으며 결과는 놀랍게도 20분이라는 매우 짧은 시간 내에 클리어. 스트리머도 시청자도 당황했다."
594,"그러나 시작부터 지나치게 높은 키로 조율한 것을 수정 없이 강행하여, 실상 끝없는 급 발진의 연속이라고 밖엔... 클 라이 막스 파트에서 ' 다른 사람들이 할 때는 화음이 멋있던데 왜 내가 하면 이렇게 시끄럽나"
595,' 하며 절규하는 모습이 백미. 영상 토 레 바 인형 뽑기 (Toreba/トレバ): 2019년 2월 10일 방송. 원격 조작으로 실제 크레인을 사용해 인형을 뽑는 웹게임이다.
596,"다년 간의 뽑기 경력을 자랑하며 자신만만하게 도전했지만 결과는... 중 반부 잠 만보 쿠션을 뽑기 위해 도전하다가 잠시 멈춘 사이 다른 플레이 어가 난입, 인형을 가져가는 대 참사가 발생했다."
597,[37] 이때 마 뫄 방송에서는 정말 드물게 영혼이 깃든 욕설이 터지는데.. 이 클립은 이후로도 각종 팬 영상에 활용되어 계속 고통 받고 있다.
598,"영상이후 2019년 11월 11일 다시 인형 뽑기에 도전을 했고, 22만원만에 인형을 한 개 뽑게 된다."
599,하지만 이때 평소와는 다른 집 개 움직임으로 사장님이 뽑아 준 게 아닌가 라는 의혹을 가지기도 했다.
600,"이후 큰 인형 뽑기에서는 앞서 했던 플레이 어가 뽑은 과정을 비슷하게 따라함으로써, 3만원만에 뽑기에 성공하게 되었다."
601,"이 땐 진짜 실력과 운으로 뽑음으로써, 다음엔 30만원(!) 을 지르겠다고 약속한 것은 덤이다."
602,슬라 임 랜 처: 2019년 2월 13일 첫 플레이. 생방송 중 소음 민원으로 중단된 그 게임이다.
603,"이후로도 이상하게도 슬라 임 랜 처에는 마가 낀 듯한 모습을 보여주는데, 3월 9일 재도전했을 땐 방음 부스 적응이 부족했는지 갑작스러운 냉방병 증상으로 급 방종하고 만다."
604,"징크스가 되지 않을지. 영상 환원 -Devotion-: 2019년 2월 23일, 방음 부스 설치를 기념하며 가져온 게임. 이제 원 없이 비명 지를 것이라 예상하며 시청자들을 긴장 타게 만들었으나, 몇몇 깜 놀 구간과 잔인한 컷 씬을 제외하면 치밀한 스토리를 칭찬하며 전체적으로 무난하게 클리어했다."
605,"아웃 라스트에 이어 의외의 모습을 보여준 셈. [38] 영상 도박 묵시록 다구리: 2019년 2월 25일 방송. 도박을 소재로 한, 국내 쯔꾸 르 커뮤니티 데크 크래프트 자작게임이다."
606,종전 까지는 도박성 컨텐츠에 탐탁치 않은 평가를 해 왔었지만 얼마 전 토 레 바에서 무언가 봉인이 해제되었던 듯. 정신없이 몰입하여 시청자들에게 도박의 위험성을 제대로 절감하게 해 주었다.
607,코 인은 사는 족족 폭락하고 랜덤 박스는 꽝만 골라내는 등 토 레 바의 비극이 반복되는가
608,싶었지만 트럼프 게임에서는 느닷없이 신묘한 센스를 발휘하였다.
609,"영상 어메이 징 프로 그: 2019년 2월 26일 플레이. ' 개구리 GTA' 라는 이유로 가져왔으나, 각종 플러그 인과 사전 지식이 필요한 게임 특성을 미리 알지 못했기에 똥 겜 컬 쳐 쇼크를 안겼다."
610,"그래도 트수들의 코치를 받아 달기지까지 진출하는 활약을 보여주었고, 중반 이후 멘 탈을 다잡은 이후 특유의 진행 센스를 보여주며 역시 똥겜에 강하다는 이미지를 확고히 했다.Trials"
611,® Rising: 2019년 3월 2일 방송. 뫄 토 바 이의 명성에 걸맞게 엄청나게 몰입한 플레이를 보여줬다.
612,물리 게임적인 요소가 많아 굉장히 세심한 컨트롤이 필요한 게임인 점을 감안하면 놀라운 사실. 다만 2019년 4월 현재 스팀 평가가 ' 부정적' 인 것처럼 과도하게 반복 플레이를 강요하는 면이 있어 상위 난이도를 해금하지는 못했다.
613,영상 토크리 시 뉴욕 스토리: 2019년 3월 13일 방송. 여러 스트리머가 발음에 어려움을 겪으며 통곡의 벽( 버스기사 )에서 쓰러져야 했던 게임이다.
614,"3월 중순 계획된 홍 콩 여행이 걱정된다며 미리 공부하려는 목적으로 가져왔으나, 결과적으로는 많은 트수들이 ' 이 사람 이대로 외국 보 내도 되나' 진지하게 우려하게 만들었다."
615,클리어는 실패했지만 문제의 버스기사는 몇 차례 재도전 끝에 통과했다.
616,"영상 세 키로: 2019년 3월 22일, 처음 도전하는 프롬 류 게임. 하필이면 컨트롤 비중이 가장 큰 게임을 들고 와서 혹독한 신고식을 치렀다."
617,전반적으로 3D 액션에 빠르게 익숙 해지는 모습을 보였으나 패링 타이밍 잡기 까지는 아직 요원한 듯.. [39] 게임 자체는 마음에 들어 했으나 지속적으로 집중이 필요해 방송에는 적합하지 않다고
618,"하여, 휴 방기간에 혼자 쭉쭉 진도를 나가 프롬 팬 트수들의 원성을 샀다."
619,"영상 하프 데드 2: 2019년 3월 24일 방송. 초반에는 룰을 잘 이해하지 못해 버벅이는 모습을 보였으나, 점차 적응하면서 트수들의 참여와 함께 4 차원 텐션을 여지없이 발휘했다."
620,트수를 함정 판별용 신발로만 취급하는 모습에 (1 트수 = 3 신발) 게임 종료 후 급 이미지 관리를 시도했으나 이미 늦었고.. 영상 슈퍼 세듀서: 2019년 4월 7일 방송. 그동안과는 전혀 다른 모습을 보여주겠다고
621,"선언하고, 시청자를 깜짝 놀라게 해 주겠다며 가져온 게임. 게임 자 체가 성희롱으로 가득 한 섹 드립 게임이지만, 타 스트 리머 게임 진행과 비교해 볼 때 안쓰럽게도 상당히 매운 맛이 순화되었다."
622,그와 별개로 선택지 하나하나마다 빵 터지며 재미있어 하는 마 뫄 본인의 모습이 볼거리. 의외로 이런 계열에 강한지도 모른다.
623,영상 카트 레이서 (Cart Racer): 2019년 4월 19일 방송. 쇼핑 카트에 타고 스턴트를 하는 컨셉의 스팀 인 디게임이다.
624,"오버 워치 공방 준비 중 휴식 삼아 짧게 잡고 시작한 게임이나 물리 게임에 강한 성향상 당연한 수순으로 과 몰입, 근래 보기 드문 저세상 텐션을 보여주었다."
625,어이 없는 조작 감과 애매한 물리규칙에 샷 건을 연사하면서도 중독적으로 그만두지 못하는 모습이 일품. 몇 어려운 구간을 원 트라이로 통과하여 스트리머도 시청자도 경악하게 만들기도 했다.
626,"영상 Cat Goes Fishing: 2019년 4월 25일. 앞선 오버 워치 공방에서 완전히 탈진한 후 오랫만에 돌아와 잔잔한 게임으로 힐링하겠다면서 플레이. 실제 귀여운 그래픽과 잔잔한 BGM으로 인기 있는 게임이며, 낚시 게임의 특성상 차분히 기다리며 조곤조곤 대화하는 반 라디오 컨텐츠가 되지 않을까"
627,"예상되었었으나... 역시나 급 발진 본능을 억제하지 못하고 흡사 노인과 바다, 백경을 보는 듯한 긴박한 낚시게임으로 만들어 버렸다."
628,플레이 타임이 길지 않아 후반 컨텐츠를 완전히 해금하지는 못했으나 상어 등 초대형 어종을 수월하게 공략하는 등 뜻밖의 모습을 보였다.A
629,Hat in Time: 2019년 5월 1일 시작. 귀여운 캐릭터를 대단히 마음에 들어 하며 즐겁게 플레이. 게임 전반적인 사항에 칭찬을 아끼지 않았다.
630,"사전 지식 없이 시작했음에도 조작 관련으로는 큰 어려움을 겪지 않았지만, 역시 입체 적인 맵 구 조를 이해하는 데에는 다소 답답함이.. 그럼에도 평소보다 더욱 몰입하여 이틀에 걸쳐 무난하게 클리어했다."
631,딱지 왕 ~ 데빌 리버스~: 2019년 5월 8일 방송. 유희 왕을 오 마 쥬한 국산 쯔꾸 르 게임이다.
632,한동안 유명한 게임만 플레이해서 똥겜이 부족하다고
633,가져 온 게임이나 이것이 사실 역대 급 갓 겜이었으니.. 중 2 병 대사에 온몸이 오그라들어 가면서도 빈틈없이 더빙하는 성실함에 스트리머도 청자도 항마력을 단련하는 시간이 되었다.
634,"이후 지속적으로 후속 편 플레이 요청이 올라오고 있으나 아직은 미정. 스타 듀 밸리: 2019년 5월 10일. 방송 초창기 잠시 시작했다가 끝없는 잡무에 탈진, 본인 스타일이 아닌 것 같다고"
635,오랫동안 밀어두었던 게임이다.
636,"결혼 가능 NPC 일 러스트 패치 적용한 후 의욕적으로 재개했는데, 그동안 몇 차례 연애 시뮬레이션 쪽에서 심상치 않은 기운을 뿜었던 것이 아니나 다를까.. 소름 끼치는 얀 데 레 스토킹 시뮬레이터로 변질되고 말았다."
637,셰인에게 게임 시작부터 과 몰입하여 간신 청자들의 질투를 유발하기도 했지만 대다수 청자들에게는 깊은 트라 우마를 남겼다.
638,"I am Bread: 2019년 5월 20일 방송. 혈압 상승게임, 사탄의 게임으로 유명한 물리게임이다."
639,초반에는 뜻밖에 키보드 컨트롤에 빠르게 적응하며 나쁘지 않은 모습을 보여주는 듯 했으나.. 악 마의 마수를 피해 갈 수는 없었다.
640,스토리 모드 스테이지를 넘어갈수록 쌓여 가는 피로와 비례하여 분노 게이지가 차오르는데.. 마침내 훈수 금지 철칙까지 폐기하고 엔딩만을 위해 달렸다.
641,에필로그에서 게임 크래쉬가 일어나 급 반색하며 종료. 그렇지만 이 게임을 처음 접했음에도 불구하고 3 시간만에 마지막 스테이지까지 갔다는 점에서 똥겜장인의 명성에 금이 가지는 않았다.
642,영상 Rust: 2019년 7월 24일 지 누 주최의 시즌 3 Rust 합방이 시작되어 강지 팀에 소속된 상태로 무려 20시간 동안 방송을 하였다.
643,15 시간의 메이 플 방송 이래 가장 오랫동안 한 방송이 되었다.
644,시즌 4에서도 중립국에 면접이 합격되어 즐기고 있는 중이다.
645,시즌 4 러스트에선 여러 가지 사건들이 일어났기에 상당한 스트레스를 받았었다.
646,그렇기에 다음 시즌을 할지는 미지수인 상태이다.
647,"그리고 방송에서 러스트에 대한 도 네나 언급이 있을 때 PTSD가 온다고 드립을 칠 정도로 묘하게 불편해 하므로 언급을 자제하자. 그러나 2020.02.08 러스트 대규모 합방 때는 견 자희, 이 춘 향, 조 디 악과 함께 말 그대로 행복 러스트를 하며 높은 텐션과 꿀 잼 각을 대량 생산했다."
648,자세 항 사항은 방송 역사란 참조. 쿵 야 캐치 마인드: 2019년 9월 16일 시청자와 함께 쿵 야 캐치 마인드를 진행하였다.
649,"마 뫄 가 방장으로 시청자끼리 문제를 내고 맞추는 식의 컨텐츠를 진행하였으며, 한번씩 마 뫄도 문제 출제를 하는 등 본인은 다음 사람의 부담을 줄이기 위한 욕 받이라고 했으나 오랜만의 시청자와 스트 리머 둘 다 힐 링할 수 있는 컨텐츠를 진행하였다."
650,GTA5: 2019년 11월 15일 조 디 악과 진행한 합방 .2020 년 3월 9일 드디어 작년에 이행하지 못한 스토리 모드를 진행하였다.
651,저번 합방에서 보여준 운전 실력이 인상적이다.
652,"특히 트레버를 진행할 때 트레버 그 자 레가 된 모습을 보여 주기도 하였으며, 등장하는 반려 견들을 상당히 좋아하는 모습이 보이기도 하였다.2020"
653,년 3월 21일 방송에서 엔딩을 보았다.
