,sentences
661,근데 청 두는 사진 찍기 좋은 배경들이 많은 도시인데 실내에서 찍은 것 들 만 너무 많은 게 다소 아쉽기는 하다.
662,"중국 KOF 유저 중에 김 택용과 쏙 빼닮은 사람이 있다는 것이 밝혀졌다... 링크 1, 링크 2. 닉네임 꽃 미남으로 활동했던 이 사람은 빠순이들의 힘으로 대회에서 우승했다."
663,게다가 극심한 부진 이유 중 하나가 스타 크래프트 2 연습에 매진하고 있기 때문이라는 주장이 Bisu 1위 캡처 짤 방과 함께 제기되면서 까 일 거리가 더 생겼구나
664,"싶었으나, 이는 사실무근으로 밝혀졌다."
665,실은 워크 래프트 3에서 스타 크래프트로 전향한 것으로 유명한 프로 게이 머 장 용석의 친한 형의 친동생이었다고
666,한다.
667,대한 항공 스타리그 2010 시즌 2 36 강에서 김 택용이 택 신 모드로 경기할 때마다 스갤 알바가 글쓰기 버튼을 내려 버리는 사태가 벌어져서 알바가 욕을 오달지게 먹었다.
668,솔직히 스갤이 김 택용 하나에 그렇게 날뛰니 다른 갤 에서 테러 온 줄 알고 글쓰기가 내려갈 만도 하다. [160] 보면 연예인들 과도 인맥이 있는 것 같다.
669,"팬이라는 박 완 규 라든 가, 서 경종 해설위원이 소개시켜 줬다는 슈퍼 주니어 규 현이라 든가, 소녀시대의 제시 카라 든가... [161] 규현은 김 택용이 군대에 간 이후로 서 경종, 이제 동과 함께 손수 면회하러 가기도 했고, 김 택용이 첫 휴가를 나왔을 때도 만났다.2010"
670,년에 제명된 마 재 윤이 아프리카 tv 방송을 하자 프로 게이 머로서 최초로 언론에서 디스를 했다.
671,링크. 본디 마 재 윤과는 배 넷 어택 사건 [162 ]에서 보듯 꽤 절친한 관계였다고
672,"하는데, 사건 후 완전히 갈라진 듯 하다. [163] [164] 친형이 있다."
673,이름은 김 택 천. 두 사람은 꽤 닮았으며 형제인데 당연한 거 아닌가?
674,동생보다 먼저 스타를 시작했단다.
675,물론 현재 실력은 당연히 역 변. 그래도 공방 고수 급은 된다고... 곰 TV MSL 시즌 2 결 승전 당시 아버지 김 민 호 씨와 와 형 김 택 천 씨의 모습 리얼 스토리 프로 게이 머 POS 편을 보면 김 택용의 어머님 모습도 나온다.
676,꽤 미인이시다.
677,김 택용 본인은 어머님 쪽을 많이 닮은 듯 하다. 형 김 택 천 씨는 성균관 대 공대생이며 SK 플래닛 스타 크래프트 프로리그 시즌 1/ 결승전에도 와서 김 택용과 이 영호의 에이스 결정전 전 때 얼굴이 잡히기도 했다.
678,형제가 나란히 미남. 여담으로 김 택용이 SK T1에 있던 시절 그의 연봉과 상금은 문방구를 했던 집의 빚을 갚는 것과 형의 등록금에 보태는데 쓰느라 세간의 소문처럼 그렇게 재산이 많은 건 아니였다고
679,언급한 적이 있다 하지만 지금은..? MSL Break에서 한승 연과 함께 레 쓰비 패러디 CF를 찍은 적이 있다.
680,"김 택용이 선배 역인데 정작 김 택용이 1살 아래. 여덕들이 많은 만큼 그도 유명한 여덕이 있는데, 네 임드 팬으로 어린 여자아이가 있다."
681,엄마랑 같이( 엄마는 도 재 욱의 팬) SKT T1 을 응원하러 왔다.
682,"이 여자아이는 스갤에서 일명 로 리코라고 불리웠으며, 깨 모녀, 재호녀와 더불어서 3대 여덕으로 일컬어 졌다."
683,"도움 글 : 1, 22009년 멜론 뮤직 어 워드에 시상 자로 임요 환과 함께 출연했다."
684,스동 갤 관문 영상으로 꼽힐 정도로 어색한 영상이니 손발 오그라 듬 주의. 출연 영상 세 번의 MSL 우승 직후 BGM으로 My Chemical Romance의 Welcome To The Black Parade가 항상 사용되었다.
685,"[165 ]32 사단에서 현역으로 군 복무를 마쳤는데, 훈련 소 동기였던 한 유저의 말 (r1557 판 )에 의하면 구체적으로 32 사단 제 505 보병 여단 2 대대(= 대전 서구 예비군 훈련장) 5 중대 소총수였다고"
686,한다.
687,[166] 또한 인사 병 출신이 기도 하다고 한다.
688,체질적으로 그런 것인지 모르지만 방송 중 탠션이 올라가거나 집중 모드가 될 때 얼굴빛이 유난히 빨개진다.
689,쓰고 있는 캠이 구형이라 화질이 떨어짐에도 얼굴빛이 빨개지면 눈대중으로도 티가 날 정도. 그래서 시청자들도 룡이가 얼굴이 빨개지면 바로 채팅을 날릴 정도. 모범적이고 깔끔해 보이는 이미지와는 정반대로 알아주는 술꾼이다.
690,이 영상에서 염 보성과 오 메 킴 보다도 술 들어가는 게 아주 시원시원 하다는 게 보인다.
691,평소에 미 키 마우스가 그려진 옷을 유독 즐겨 입는다.
692,"개인 방송에서는 물론이고 타 BJ 들과의 합동 방송, 술 먹 방, 여행방송, ASL 대회, 미국 블 리 즈 컨 등 장소를 가리지 않고 상당히 자주 입는 모습을 볼 수 있다."
693,"#1 입 대 전 삭발 방송에서도 입었으며, 전역 후에도 계속해서 입는 걸 보면 나름대로 취향이 확고한 듯 하다. #2 주로 더 울 땐 미키 마우스 반팔 티셔츠를, 추울 땐 미키 마우스 맨투맨을 애용한다."
694,"워낙 꾸준히 입어서 오죽 하면 채팅 창에 ' 또 키 마우스' 로 도배되고, ' 도대체 저 옷은 몇 벌이냐"
695,' 는 반응이 주를 이룬다.
696,"심지어 구 글 링을 하면 ' 김 택용 미 키 마우스' 가 자동 검색어로 나타날 정도 LOL 인터넷 방송인 도파가 김 택용의 팬이며, 흑운 장의 부인 이자 아프라 카 TV BJ 나 봉도 김 택용의 팬으로 알려 져 있다."
697,"리그 오브 레 전 드의 현 닉네임은 하이 하위 하이이며 티어는 골드, 주 포지션은 원 딜 이다."
698,"꽤 많은 판 수를 거의 애 쉬에만 투자 하여 사실상 애 쉬 원 챔 유저로 알려 져 있고, 방송을 하지 않을 때 염 보성 등 주로 동료 BJ 들과 함께 롤을 한다."
699,"박 미선과 닮았는데, 박 미선도 김 택용을 알고 있는 건지 아니면 단순히 매니 저가 계정을 관리해 주는 건지는 모르겠으나 김 택용의 인스타에 박 미선이 등판했다."
700,글. 박 미선의 유 튜브 채널에 ㅇ ㅅ ㅌ ㅅ 도배가 되자 박 미선 본인이 직접 인스타로 DM을 보내서 어떻게 된 일인지 물었고 그에 대해 김 택용이 해명을 했다고
701,한다.
702,그런 데 둘이 만나서 방송을 할 수도 있다는 암시를 하기도 했다.LG
703,트윈스 팬이며 본인 방송에서 야구 이야기가 나올 때 직접 언급을 하였다.
704,원래는 펨 코 2 군 게시판에 있던 스타 게시판이 1 군으로 올라오게 된 직접적 계기를 제공했다.2019
705,년 8월 10일 자로 전역을 하였으며 다음 날인 8월 11일 오후 10시에 아프리카 TV 복귀 방송을 진행하였다.
706,그 동안 화제가 되었던 익명 토스가 본인이 맞는 지에 대한 질문이 나왔고 이에 김 택용은 익명 토스 왜 궁금해 하세요.
707,누가 봐도 난 데라고 쿨하게 대답. 그러나 6월 달에 말차를 나온 순간부터 본격적으로 스타를 다시 시작해서 아직은 감이 안 돌아왔다고
708,밝히며 [86] 실력이 좀 과대 포장되었다고
709,얘기했다.
710,또 모든 전역 자의 초기 증상처럼 그 역시 소통 시간마다 군대 썰을 계속 풀고 있다.
711,현재 유 튜브는 도 재 욱 의 전 편집자인 바나나 타르트가 영상 편집하고 있다.
712,"방송 복귀 첫 날, 대망의 첫 온라인 매치 상대는 임 홍규였고, 인간 상성 답게 김 택용이 승리를 거뒀다."
713,"이후 테란 전에선 몽군과 붙어 승리하였고, 토스 전에선 현역 시절부터 라이벌로 불린 송병 구와의 오랜만에 택 뱅 록 대결을 하여 김 택용이 패배하였다."
714,전설의 별 풍선 리액션을 기대하는 팬들이 많았지만 의외로 무난하게 넘어갔다.
715,"군 생활동안 여기저기서 기모 딱이 난무하고 리액션 영상을 중대장, 대대장까지 다 감상하는 가 하면 선임들이 892개 리액션을 시키기도 했는데 너무 싫어서 정색까지 하는 등 쪽을 좀 당했다고."
716,그래서 예전의 별낳괴는 안 하려고 한다는 심정을 밝혔다.
717,물론 이게 전부는 아니고 아프리카 이미지가 좀 떨어진 데다
718,복귀 초반이기 때문에 좀 조심하는 거도 있다고
719,"했으며, 나중에 오픈 빨 슬 떨어지면 그 때 할 생각도 있다고"
720,하니 기대(?) 해도 좋을 듯. 결국 복귀 11일 만에 완전히 해 금하였다.
721,그러나 리액션만 자제할 뿐 나머지는 별로 바뀐 게 없다.
722,"첫 방송부터 한 명이 블랙을 당했으며, 둘째 날부턴 여지없이 "" 그럼 보지 마 임 마"" 와 ""NAGA!! ""를 시전하는 중. 본인을 룡이라고 칭하는 3 인칭화 화 법도 그대로 이며 세팅도 특유의 구린 화질을 자랑한다."
723,말로는 아직 실력이 안 올라왔다고
724,"는 하지만 이후 임 홍규, 몽 군, 짭제( 박 상현), 김지성, 박성균 등 BJ 들을 연이어 후 드려 패는 모습을 보여주고 있다."
725,"아직 마우스질이 불안하고 커 세어가 쉽게 떨어지는 걸 보면 틀린 말은 아닌데 2년 전 개념으로도 다 패고 다니니 채팅 창이 ㅇㅅㅌㅅ로 도배 될 수밖에. 온라인 매치에서 좋은 기세를 이어 가다, 8월 14일 저 그전에서 김성대에게 1:4 로, 김 명운에게 0:5 로 연달아 깨지면서 김 택용은 1승 9패를 기록하였다."
726,"패배의 주된 원인은 최적화된 973 빌드에 대처하지 못한 것인데, 프로 토스 게이 머마다 대처법이 조금씩 다른 만큼 김 택용 역시 연 패를 통해 대처법에 대한 숙제를 안게 되었다."
727,방송 복귀와 함께 유 튜브도 시작했다.
728,"정확히 말하면, 유 튜브 채널 자체는 진작에 있었지만 매번 똑같은 썸 네 일 + 날짜랑 상대방이 누 군 지만 계속 바뀌는 밋밋한 제목의 스폰 빵 영상만 주야 장천 올려놓고 사실상 방치하다 시피 한 유 튜브를 제대로 관리하기 시작했으며, 편집자도 미리 하이 재 킹 스카우트 해 채널을 리 뉴 얼했다."
729,"방송 중 지속적으로 홍보를 해서 그런지 홍보 하루만에 구독자가 3만에서 6만으로 늘었고 최근 영상들이 죄다 조 회수 10만을 넘기는 등 성업 중. 이미 별다른 편집기술 없이 재밌는 장면만 잘라서 올려놓은 김 택용 팬 유 튜브인 "" 깡수수"" 가 조 회수 몇 십만을 찍으며 대히트하는 등 잠재력은 충분하다는 평을 받기에 한동안 가파른 상승세가 예측된다."
730,[87 ]2019 년 8월 17일 팬들의 별 풍선 러 쉬로 룡이의 리액션 봉인 해제를 시도하고 제대로 자낳괴의 모범 교과서를 보여주었다.
731,김 옥 지가 여러 번 소환된 건 덤. 조금만 더 있으면 빠구리 개 리턴하실 듯 이미 톤은 풀렸다.
732,이 영호 왈 빠구리 개 돌아오는 날 택 신 실력도 돌아온다나
733,"그리고 8월 22일, 별 풍선 10892개가 터지자 복귀 후 처음으로 그 리액션을 봉인 해제하였다."
734,[88 ]8 월 21일에는 김 봉 준 과 스폰 빵 겸 만담을 하는데 패배할 시 봉쥬리에게 소룡이라는 소리를 듣는다.
735,이에 룡이는 봉쥬리에게 긴 본 죽 씨 라고 츳코미를 걸며 환상의 케미를 보여주었다.
736,그 이후에 그분 과 엮일 경우 시청자가 기하급수적으로 늘어나는 상황이 벌어진다.
737,"둘의 사이가 어떻든 시청자들 입장에선 둘 간의 사이 자체가 흥미진진한 컨텐츠이기 때문. 8월 30일에 그 분이 합류함 프로리그를 뛰었는데 김성대가 그분에게 지자 김성대가 룡이에게 "" 형 저도 이러다가 그 분 되는 거 아니에요?"
738,""" 하고 걱정(?) 한 건 덤 .8 월 27일부터 31일까지 5일 간, 김 택용은 ' 갓 홍삼 스틱 배' 3 판 2선 스폰 대전을 진행하였는데 27일 김 명운에게 0:2 로 패하였고 박성균에게 2:0으로 승리했다."
739,다음날 몽 군에 겐 2:1 로 이겼고 김성대에게 1:2 로 패배하였다.
740,"29일에는 도 재 욱 에게 1:2 로 패하였으며 조기 석에게 2:1 로 승리하였고, 30일엔 박상 현( 짭제 )에게 0:2 로 패배했으며 이재 호에 겐 2:1 로 승리했다."
741,마지막 날에는 김성 현과 송병 구에게 모두 0:2 로 패배하였다.
742,"종합해 보면 스폰 결과 4승 6패, 세트로는 10승 15패를 기록하였고, 김성 현을 제외한 테란 전에서만 승리를 거두었다.9"
743,월 부터는 박수 범과 방송을 같이 진행하는데 9월 3일 뜬금 없이 그분이 892개를 쐈다!
744,사칭 아닌가 하고 박 수범이 조회하자 레 알 그분인 걸로 드러났다.
745,당연히 채팅 창은 폭발. 박 수범의 말에 의하면 엠 겜 시절에 그토록 사이가 어색해도 그분이 룡이의 리플을 보려고 애를 참 많이도 썼다고
746,한다.
747,해당 영상 12월 김 택용은 사비로 스타 크래프트 신인 발굴 컨텐츠를 진행하였다.
748,래더 점수 2200점 이상의 아마추어라면 누구나 참가 신청을 할 수 있는 대회로 16명을 선발하게 됐는데 200명 정도의 지원자가 몰려들었다.
749,[89] 김 택용의 제자를 양성한다는 목적도 있었기에 전체 인원의 반을 프로 토스로 채웠다.
750,"그런 데 프로 토스 8명 중 7명이 16 강에서 떨어져 버렸고, 결승전은 저 저 전이 확정되었다(...). 그리고 우승자인 김 대한과 코 랜드 파일 날을 진행해서 3:0으로 이긴 뒤 훗날 BJ 들의 프로리그에 참가할 기회를 주기로 약속한다."
751,"[90 ]2019 년 12월 16일, 스타 제로 홈 끝장 전( 묻고 무조건 9 전 제 )에서 3 연 승 중( 장 윤 철, 변 현제, 조기 석 )이 던 김 명운을 6:3으로 압도적으로 제압하며 승리하였다."
752,"이 경기들 중 9 번째 막판을 중계하던 중계 진들 중 이 승원은 "" 질 럿이 뻔뻔하게 저 그 앞마당에 들어가서.. 본진에 들어가서.. ""라고 말하며 김 택용의 경기력에 감탄할 정도. 끝장 전 VS 김 명운 2019년 12월 25일, 스타 크래프트 리 마스터 끝장 전에서 이재 호와 맞대결을 펼친다."
753,"이재 호는 지난 11월 29일 KSL S4에서 우승을 하였고, 이 영호 만큼은 아니지만 날카로운 타이밍과 단단한 기본기, 최근 기세가 좋기 때문에 테 프 전 명 승부가 펼쳐질 것으로 예상되었다."
754,"하지만, 이날 김 택용은 결국 이재호에게 3:6으로 크게 밀리며 완패하고 말았다."
755,끝장 전 이후 본인이 한계를 느껴 잠수를 타고 휴식기를 가지다가 2020년 2월에 방송에 복귀한다고 공 지하였다.
756,이후 2월 10일 근처의 신축 아파트로 이사를 하였다.2
757,월 14일 새 집에서 처음으로 합방을 하게 되었다.
758,주인공은 흑운 장의 부인인 진성 용 순이 나 봉. 방송 내내 무한한 팬 심을 보이며 사심을 가득 채웠다(...) .2 월 25일 ASL 시즌 9 24 강 D 조의 경기를 이 영호와 함께 합동 중계를 진행하였다.
759,"김 택용이 이 영호의 집에 방 문하였고, 이 영호의 방송으로 최고 시청자가 약 2만 7천명이 찍혔다.3"
760,"월 3일 혁명 기념일에 ASL 중계 이후 최호선의 지옥의 소개팅 방송을 진행하였고, 게스트로 스타 여 캠 슬 아를 섭외하였다."
761,"단독으로 주도하는 본인은 아니라고 주장하던 첫 보라 컨텐츠 여서 진행이 매끄럽지 못했고, 결과는 당연히 대 참사가 났다(...). 그리하여 일명 3.3 대 참사라고 도 불린다."
762,"그리고 이날, 보이는 라디오 데뷔와 동시에 1시간 만에 역대 최단기 은퇴를 선언했다.3"
763,"월 5일 송병 구와 함께 온라인으로 진행되는 더블 끝 장전에 출전하여 이재 호, 조기 석과 맞붙었다."
764,이재호에게 크리스마스 끝장 전의 복수를 하며 합계 6:3으로 승리했다.3
765,"월 14일 다시 택뱅조합으로 더블 끝 장전에 출전하여 김 민 철, 김성대와 맞붙었다."
766,뛰어난 저 그전 실력을 유감없이 보여주며 합계 6:3으로 승리했다.3
767,월 31일 ASL 시즌 9 8 강 김 명운 vs 임 홍규의 저 저전 경기에 이제 동을 깜짝 게스트로 초대하여 합동 중계를 진행하였다.
768,"대다수가 예상을 못했던지라 파급력은 엄청났고, 이제동의 방송으로 최고 시청자 약 5만 2천명을 찍었다.5"
769,"월 9일 김 택용은 오 메 킴 의 집으로 초대 받아 오 메 킴, 여 캠 비제이들과 함께 홈 파티 술 먹 방 보이는 라디오 합방을 진행하였다."
770,6월에는 혼 술을 먹다가 이후 액션 홍 구와 여 캠 BJ 아 현을 게스트로 초대하여 술 먹 방을 하였다.
771,6월 11일 스타 리 마스터 끝장 전 스페셜 매치에서 입대를 앞둔 이제 동과 맞붙어 치열한 접전 끝에 5:4 스코어로 승리하였다.
772,"다음 날인 12일, 김 택용은 BJ 철 구와 기 뉴 다가 주최하는 스팀 팩 워터 스타리그 [91 ]에 참가 하여 8 강 4 경기에서 이제 동과 다시 맞붙게 되었고, 0:2 스코어로 패배하며 대회 첫 날에 광탈하였다."
773,이후 4 강에서 스타 걸로 참여한 탱글다희를 보기 위해 김 택용은 해설 가로 철 와대에 깜짝 등장하여 합방을 하였다.7
774,"월 12일, 팀리그 패배 후 혼술먹방을 하다가 여 캠 BJ 유타 민을 게스트로 초대하여 함께 술 먹 방을 진행하였다.8"
775,"월 4일 넥 슨 아레나에서 개최된 The Esports Night 이 영호의 랜덤 데뷔 전 매치에 김 택용은 도 재 욱, 김 명운과 함께 초청되었다."
776,"도 재 욱 과 김 명운은 2:1 로 이 영호에게 승리했으나, 김 택용은 이 영호에게 테란만 걸리는 불운이 겹치며 0:2 로 패배하였다."
777,"관련 뉴스 8월 27일에는 염 보성, 오 메 킴 그리고 여 캠 BJ 하느 르, 퀸 다 미, 달래와 함께 보이는 라디오 풀 빌라 합방을 진행하였다."
778,"8월 31일에는 염 보성이 주최한 김 택용의 1:4 소개팅에 참여하여 여 캠 BJ 이민, 짱 다, 세리, 김시 원과 합방을 진행하였다."
779,"이후 2부로 오 메 킴, 정윤 종도 합류하여 보이는 라디오 술 먹 방을 하였다.9"
780,"월 8일에는 염 보성, 정윤 종, 도 재 욱 그리고 여 캠 BJ 열무와 함께 전 T1 후배였던 부식이 집에 방문하여 자체 제작한 워터 슬라이드, 사우나 체험을 하는 합방을 하였고, 9월 15일에는 염 보성, 남 순, 여 캠 BJ 채 효 주와 함께 합방을 하기도 했다."
781,"이후 10월에는 염 보성의 컨텐츠인 스타 훈련소에 일일 교관으로 출연하여 스타 여 캠 핫 바, 세리, 지 유, 남 덕 선과 보이는 라디오 합방을 하였다.10"
782,"월 16일에는 스타 여 캠 BJ 핫 바와 술 먹 방을 진행했고, 11월 3일 김 택용의 생일에도 룡 핫 바 합동 방송을 하였다.11"
783,월 14일에는 스타 여 캠 BJ 다나 짱을 게스트로 초대하여 함께 합방을 진행하였다.
784,12월 13일에는 보이는 라디오 남 캠 BJ 남 순의 컨텐츠인 ' 별이 빛나는 밤에' 게 스트로 초청되어 합동 방송을 진행하였다.12
785,월 17일에는 룡 끼 줍쇼
786,1 화 게스트로 스타 여 캠 BJ 혜로로를 섭외하여 합동 방송을 진행하였다.
787,12월 26일에는 스타 남녀 BJ가 참가 가능한 4 팀 구성 프로리그 방식의 스타 대축제를 개최한다고 중대발표를 하였다.
788,"연말에는 그동안 룡튜브에 직, 간접적으로 출연했던 여 캠 들의 모습을 담은 김 택용 유 튜브를 빛낸 100명의 여 캠 들 노래 영상이 업 로드 되었다."
789,실제로는 57명이라 카더라
790,BJ 전향 후 참가했던 이전의 대회들과 는 달리 아프리카 TV가 직접 주최하는 대회로 현재 ASL의 전신이다.
791,"김 택용은 32 강에서 김 건 욱, 한 상봉을 꺾고 2승으로 16 강에 진출하였다."
792,이어서 16 강에서는 2승 1패를 기록하며 박성균과 함께 8 강에 진출하였다.8
793,강에서 김성 현을 상대로 3:0 완승하고 4 강에 진출한다.
794,김성 현도 경기 내내 김 택용을 고전하게 했지만 예상대로 김 택용을 한 판도 못 이기고 탈락했다.4
795,강에서 만난 상대는 조기 석. 김 택용은 3:1 의 스코어로 승리하고 결승에 진출한다.
796,8 강과 4 강에서 테란 들을 잘 잡아내며 결승전에서 김정 우의 저 그를 상대하게 된다.2016
797,년 1월 23일에 펼쳐진 김 정우와의 결승전. 지난 스베 누 스타리그 시즌 2처럼 또 저 그에게 1대 3으로 패배한다.
798,"현역 시절 저 그전으로 흥했고, 지금도 저 그전 최강자인 모습은 여전하나 결승에서 저 그에게 계속 지고 있다."
799,프로 토스의 한계인가?
800,"스베 누 스타리그 시즌 2 결승전이랑 비교하면 경기력은 더 좋았으나 김 정우가 더 잘하는 바람에... [92] 아프리카 TV 주최의 대회에서 초대 우승자에 오를 절호의 기회였지만, 아쉽게도 김 택용은 준우승에 머물렀다."
801,콩까지 마 평소에 저 그전에 자신감을 갖던 김 택용이 오프라인 대회에서 2번 연속 저 그에게 무너지는 모습은 참으로 부끄러운 광경이었다.
802,아무래도 나이를 든 탓일까.
803,예전 프로 게이 머들도 20대 중 후반 나이가 되면 퇴물 취급을 받는 편이었으니 이 당시 28세인 김 택용도 그 세월을 이기지는 못했을 것이라고 생각 든다.
804,이러한 현상이 더욱 악화되게 만든 계기는 2016년 3월 12일에 펼쳐진 니 너스 배 콩두 온라인 스타리그였다.
805,"아프리카 tv에서 유명한 BJ 인 철 구와 일명 ' 자본이 낳은 괴물' 김윤중과 함께 진행한 이 리그에서 김 택용은 진영화, 박성균, 김 명운과 같은 조에 편성되었다."
806,많은 이들은 김 택용의 무난한 8 강 진출을 예상하였다.
807,물론 1 경기 진영화와 투혼 경기는 특유의 멀텟유도로 상대를 정신 못 차리게 하여 가볍게 승리를 챙기게 된다.
808,문제는 이 다음 부터였다.
809,승자 전 박성균 과의 라 오발 경기에서 현역 시절 지적을 받던 캐리어 운영을 시전하게 된다.
810,"하지만 맵 분석을 철저하게 안 했는지 벌 처 난입에 프로브가 큰 피해를 입고, 캐리어와 지상군이 따로 움직여서 지상군은 각개 격파를 당하게 된다."
811,송병 구의 부드러운 캐리어 움직임과 달리 김 택용의 캐리어는 일명 코리어라고 놀림을 받을 정도로 매끄럽지는 못하다.
812,가끔 캐리어로 재미를 봤지만 그렇다고
813,안정감이 있는 편은 아니었다.
814,결국 어처구니 없이 승자 전에서 패배한 김 택용은 최종전에서 김 명운과 제이드에서 한 판 승부를 벌였다.
815,제 이드라는 맵은 물론 저 그가 토스에게 꽤 우위에 있는 맵이다. 이 경기에서 김 택용은 질 럿 찌르기를 선보이다 어이 없이 저 글 링 난입에 프로브를 많이 잃어버렸다.
816,"이러한 모습은 래더에서도 심심찮게 발견할 수 있는데, 김 택용은 질 럿 찌르기를 통해 멀 텟 유도를 하면서 자신은 부유하게 째는 편이다."
817,그 과정에서 종종 입구가 헐거워 져서 저 글 링 난입을 자주 허용하는데 유독 이 날 경기에서는 피해를 더 많이 입었다.
818,"이미 승부는 기울어졌지만, 특유의 다크 드랍과 반 땅 운영으로 버티려 했으나, 저 그의 울트라 저 글 링 조합에 결국 무릎을 꿇게 된다."
819,이로써 김 택용은 온 게임 넷에서의 모습처럼 또 다시 광 탈을 하게 된다.
820,"이 날 경기가 있은 직후 김 택용은 퇴물, ' 군대나 가라' 등의 비난을 많이 받았다."
821,"물론 경기에서 패배한 김 택용 본인이 제일 답답했겠지만, 이 날 경기력은 김 택용도 슬슬 하락세가 아닌 가라는 의심이 들 정도였다."
822,"예전에는 커 세 어가 히드라에게 톡 맞기만 해도 바로 반응을 보였지만, 요새는 2~3 방은 맞아야 반응을 보이니 여타 프로 게이 머와 같은 테크 트리를 밟고 있다."
823,2016년 6월 시점에서는 폼을 완전히 회복하여 이름 값에 걸맞은 경기력을 보여주고 있다.
824,특히 다른 프로 토스 선수 BJ 들이 저 그 BJ 상대로 대책 없이 무너지는 와중에도 승률 70% 이상을 넘길 정도의 압도 적인 저 그전 클래스를 보여주는 중. 최근 이제 동으로 의심 받고 있는 래더 유저 jiko를 3:0으로 꺾어 내면서 명성에 걸맞는 모습을 보여주었다.
825,[93] [94] 테란 전도 타 BJ 상대로는 강력하지만 유독 이 영호 상대로는 현역시절의 천적 관계가 이어지는지 온라인 스폰 빵에서나 오프라인 대회에서 나 무기력하게 패배하는 모습을 보여주고 있다.
826,반면 도 재 욱이 이 영호를 유독 잘 잡는 것을 보면 스타일 상의 문제로 보인다.
827,다만 본인이 '도 재 욱 보다는 테란 전이 뒤떨어진다' 고 인정하기도 했다.
828,아프리카 TV 스타리그 시즌 1은 불참하였고 시드는 조기 석에게 넘어갔다.
829,"시즌 1 불참 이후 ASL로 이름이 바뀐 후 첫 리그 출전 이자, 은퇴 후 택뱅리쌍이 모두 브루드 워에 복귀한 시즌이다.-11"
830,"월 26일 서울 예선을 통과했고, 2월 4일 ASL 듀얼 토너먼트를 2승으로 무난히 통과하며 16 강에 진출하게 된다.-12"
831,월 25일 크리스마스에 열린 16 강 전에서는 조일 장과 김성 현을 연달아 꺾고 조 1위로 8 강에 진출했다.-8
832,"강에서 만난 상대는 염 보성. 현역 때부터 상대전적은 김 택용이 압도적으로 높았으며, 아프리카 이후에는 철 구의 "" 템 트스 스타리그"" 결승 전에서 김 택용은 염 보성을 상대로 3:0 으로 제압하고 우승했다."
833,그간 염 보성을 상대로 보여준 모습에 모두가 김 택용의 무난한 4 강 진출을 예상했으나... 모두의 예상을 깨고 염 깨비가 강림한 염 보성에게 0:3 셧아웃으로 압도 당하며 완패한다.
834,이후 염 보성은 준우승을 차지했으며 김 택용의 0승 3패 8 강 탈락은 ASL 통틀어 제일 큰 이변 중 하나로 꼽힌다.
835,"-이 영호는 우승, 이제 동은 4 강, 송 병구와 김 택용은 8 강에 들면서 택뱅리쌍이 모두 호성적을 거둔 시즌이었다."
836,시즌 2에서 8 강 탈락이기 때문에 시드권 없이 예선부터 다시 치르고 24 강 전부터 시작한다.-24
837,"강 C 조에서 김 택용의 상대는 변 현제. 초반부터 스스로 말리며 경기를 불리하게 이어 나갔는데 변 현제의 4 리버를 동반한 한방 병력을 질 드라 물량으로 잡아먹어 버리며 분위기를 뒤집어 버렸고, 이후의 운영 싸움에서 변 현제를 압도하며 승리했다."
838,승자 전인 절 친 록( 김 재훈( 프로 게이 머 ))에서는 아프리카 TV 진출 이후 오프라인 프프 전 불패 신화를 이어 나간 김 택용이 승리하며 조 1위로 16 강에 진출한다.-16
839,"강 B 조에서 김 민 철( 프로 게이 머 )에게 패했지만, VANT36.5 대 국민 스타리그 와 아프리카 TV 스타리그 시즌 2 에서 자신을 결승과 8 강에서 탈락시킨 김 정우( 프로 게이 머) 와 염 보성을 상대로 승리하며 2승 1패로 8 강에 진출한다.-8"
840,강에서 만난 상대는 절 친이자 과거 SKT 팀원 최호선. 3:2 로 간신히 승리하고 4 강에 진출했다.
841,4 강 진출은 했으나 이 날 김 택용의 경기력에 아쉬움을 표현하는 사람들이 많았고 본인도 좋지 못한 경기력을 인정했다.
842,"-4 강에서는 현역 때부터 자신을 힘들게 했던 원조 코 파는 기계 이 영한. 8 강 경기에서 불안했던 경기력은 사실이나, 당시 이 영한은 GSL 옵저빙을 겸업하는 상황이었기에 대다수가 김 택용의 결승 진출을 예상했지만... 그 예상을 깨고 이 영한에게 주도권을 줄곧 내주다 1:3으로 역전 패 당하며 탈락하였다.-3,4"
843,위 전에서는 이 영호( 테란) 에게 3:2 로 패한 김 민 철( 프로 게이 머 )를 상대로 3:1 로 승리하고 3위로 시즌을 마무리한다.
844,8 강과 4 강에서 보여준 불안한 경기력에 비해 좋은 모습을 보여주며 리그를 마무리한다.
845,"김 택용의 입대 전 마지막으로 참가한 오프라인 대회였으며, - 시즌 3에서 시드권을 획득했기 때문에 예선전과 24 강 없이 바로 16 강에서 리그를 시작. 16 강에서 박성균과 김윤중을 상대로 2승을 챙겨 조 1위로 8 강에 진출한다."
846,-8 강에서는 불미스러운 일로 아프리카 tv 일정 기간 개인 방송 정지 및 출전 제명 처분을 당한 염 보성의 자리를 대신 할당 받아서 출전한 박 준 오를 만난다.
